"ID","HIGH_BID","INVOICE_DATE","BUYER_RELISTS","BUYER"
23136157,5775,2019-01-22,0,4178
23137034,1470,2019-01-28,0,2971
23139688,1365,2019-01-21,0,10421
23140667,2625,2019-01-23,0,6456
23143572,2990,2019-01-28,0,7778
23144241,3150,2019-02-01,0,11105
23146008,1520,2019-01-17,0,2407
23146510,4410,2019-02-01,0,2949
23146675,2470,2019-02-05,0,1361
23147692,6195,2019-02-08,0,5988
23148749,11340,2019-01-16,0,7593
23148807,790,2019-01-24,0,9460
23148942,2570,2019-02-01,0,5379
23149665,1575,2019-01-14,0,6798
23151877,16275,2019-01-14,0,8668
23152002,2205,2019-02-05,0,4745
23152076,605,2019-02-06,0,5544
23154548,9240,2019-01-28,0,10320
23155599,1155,2019-02-08,0,8584
23157337,920,2019-01-31,0,6190
23158460,5775,2019-01-14,0,6785
23160155,5460,2019-01-22,0,6606
23160521,3830,2019-02-01,0,7359
23161302,1995,2019-02-07,0,11179
23161529,605,2019-01-29,0,4093
23161973,8610,2019-01-18,0,5213
23164929,5090,2019-01-23,0,4458
23165060,7350,2019-01-30,0,5828
23165243,815,2019-01-18,0,9195
23165404,1730,2019-01-26,0,3006
23165693,1840,2019-02-05,0,7842
23169780,790,2019-01-21,0,3210
23171177,3730,2019-01-16,0,3954
23172106,5985,2019-02-01,0,7891
23172460,5670,2019-02-07,0,8632
23173598,8190,2019-01-14,0,6237
23176860,15225,2019-02-04,0,7849
23177860,8085,2019-01-25,0,8379
23178092,11445,2019-01-25,0,4365
23179238,8715,2019-01-23,0,5046
23179558,6615,2019-01-21,0,10230
23183702,6405,2019-02-06,0,9463
23185374,17010,2019-01-31,0,10739
23185769,9135,2019-02-06,0,3793
23186608,1995,2019-01-22,0,5816
23190366,4360,2019-01-29,0,4712
23190719,2780,2019-01-18,0,10972
23190956,1000,2019-01-23,0,7733
23191842,3940,2019-01-24,0,5059
23191884,2940,2019-01-22,0,3976
23192609,13860,2019-01-30,0,4371
23194161,8505,2019-01-22,0,5726
23195542,1260,2019-02-05,0,7510
23197687,7245,2019-01-21,0,6366
23198037,9450,2019-01-31,0,10590
23198370,1470,2019-02-07,0,9187
23198930,3675,2019-02-07,0,8775
23199552,1890,2019-01-24,0,3274
23199954,470,2019-02-07,1,3383
23200160,6720,2019-02-08,0,5736
23200647,12810,2019-01-16,0,4759
23201167,340,2019-02-08,0,8005
23201672,7980,2019-02-04,0,2926
23206479,18375,2019-01-19,0,9471
23206623,1310,2019-02-06,0,10140
23206635,5565,2019-01-17,0,11105
23211742,3150,2019-01-16,0,2253
23212648,11235,2019-01-25,1,3540
23215072,2520,2019-01-23,0,8040
23216443,5775,2019-01-15,0,5533
23217057,5040,2019-02-04,0,4343
23217532,760,2019-01-31,0,5703
23218680,3885,2019-01-24,0,6484
23221873,1420,2019-02-05,0,9113
23222700,3675,2019-01-31,0,5308
23226370,5200,2019-02-08,0,9167
23228414,1365,2019-01-22,0,8351
23230119,1630,2019-02-01,0,8639
23231187,3255,2019-01-24,0,10019
23234288,1785,2019-02-07,0,6827
23235051,3675,2019-01-21,0,8275
23237965,5670,2019-01-21,0,3222
23239127,8190,2019-01-18,0,7769
23240140,4040,2019-02-07,0,2281
23241960,4935,2019-01-25,0,10571
23246082,7035,2019-02-01,0,10996
23247433,1260,2019-01-22,0,7628
23248600,1155,2019-01-22,0,6577
23249470,7980,2019-01-31,0,6391
23251975,1730,2019-01-31,0,6603
23252677,1630,2019-02-07,0,4057
23252814,4935,2019-01-17,0,9596
23253545,5200,2019-01-21,0,9252
23255299,2310,2019-02-04,0,5406
23255915,3360,2019-01-22,0,4092
23256623,3255,2019-02-04,0,4332
23257178,1890,2019-01-29,0,10434
23258298,2890,2019-02-01,0,9109
23258941,815,2019-01-21,0,7778
23259556,4570,2019-02-01,0,8375
23259716,3100,2019-01-31,0,3289
23260562,2470,2019-01-17,0,4816
23262779,2100,2019-01-18,0,10368
23263468,3520,2019-01-22,0,6526
23266806,17220,2019-01-31,0,9519
23267008,2835,2019-01-25,0,3848
23267784,7770,2019-02-05,0,9038
23273867,6300,2019-01-17,0,10094
23274898,4360,2019-01-16,0,2640
23280689,2570,2019-01-29,0,9598
23281528,3150,2019-01-21,0,8671
23285020,5985,2019-01-31,0,7370
23288814,14070,2019-01-31,0,5208
23289327,12600,2019-01-30,0,6080
23290775,1575,2019-01-24,0,10320
23291359,5250,2019-01-17,0,7495
23294201,2205,2019-01-22,0,7314
23295058,3885,2019-01-28,0,9287
23295685,9975,2019-02-06,0,9191
23299737,2050,2019-01-16,0,5231
23301837,2520,2019-01-30,0,3736
23303179,2990,2019-01-25,0,8465
23303662,840,2019-02-01,0,4435
23307030,420,2019-01-21,0,8036
23314899,2150,2019-02-06,0,10293
23314996,9135,2019-01-18,0,3878
23316695,1520,2019-01-24,0,3405
23316900,2260,2019-01-15,0,5795
23317251,3780,2019-01-28,0,3728
23317616,4620,2019-02-01,0,6364
23318831,4725,2019-01-16,0,6436
23319952,2730,2019-01-14,0,9764
23320046,16170,2019-01-22,0,5908
23321024,3620,2019-02-08,0,8649
23321589,2260,2019-01-25,0,5260
23325728,4780,2019-02-08,0,3270
23328053,2570,2019-02-05,0,8777
23331699,11655,2019-01-30,0,8114
23332222,1730,2019-01-14,0,6222
23334476,2100,2019-01-25,0,4406
23334826,4305,2019-01-16,0,4332
23335205,5775,2019-02-07,0,4764
23338811,3885,2019-01-23,0,4652
23340092,2680,2019-01-29,0,10740
23340520,1260,2019-01-18,0,7932
23343990,3675,2019-02-04,0,9635
23344502,8190,2019-02-08,0,5114
23344897,3570,2019-01-29,0,4887
23346472,4620,2019-01-29,0,9612
23346689,4095,2019-01-24,0,7073
23346951,6405,2019-01-16,0,10864
23347688,4305,2019-01-18,0,8617
23350154,1420,2019-02-05,0,5468
23352198,1420,2019-02-04,0,4513
23354015,7455,2019-01-28,0,7438
23354544,680,2019-02-06,0,9446
23354789,6405,2019-02-08,0,7832
23355095,470,2019-01-14,0,10151
23355972,840,2019-01-29,0,5433
23356023,3465,2019-01-18,0,10660
23357712,7245,2019-02-07,0,8071
23358049,1630,2019-01-28,0,1622
23360620,3940,2019-01-16,0,9294
23361118,1050,2019-01-29,0,3352
23362742,3465,2019-01-26,0,7214
23364779,4515,2019-02-06,0,7294
23367201,3830,2019-01-18,0,7855
23367286,8715,2019-01-31,1,6948
23374361,9975,2019-02-05,0,3421
23377494,2310,2019-02-04,0,8671
23378780,2150,2019-01-18,0,8284
23380416,4880,2019-01-25,0,7832
23381393,4830,2019-01-22,0,10938
23384441,630,2019-01-18,0,5688
23384504,1520,2019-01-31,0,6266
23386024,5090,2019-02-04,0,8058
23386250,1890,2019-01-29,0,10030
23387089,7245,2019-01-25,0,5590
23388164,2415,2019-01-30,0,10110
23388446,970,2019-01-23,0,7314
23388926,1310,2019-01-25,0,8376
23391145,550,2019-01-30,0,5383
23392279,1630,2019-02-01,0,8669
23393633,5985,2019-01-14,0,2871
23393662,4620,2019-01-14,0,3410
23394193,2730,2019-02-08,0,7710
23394425,5040,2019-01-28,0,6160
23396583,1680,2019-01-25,0,5558
23397043,2100,2019-02-07,0,5455
23397602,890,2019-02-06,0,2636
23398539,1520,2019-02-05,0,5553
23398701,6405,2019-01-25,0,6606
23403263,4880,2019-01-14,0,6383
23403277,7140,2019-01-15,0,5337
23403762,3100,2019-01-16,0,3136
23405347,2100,2019-01-29,0,6313
23405428,3465,2019-02-06,0,5245
23406244,2520,2019-01-15,0,5791
23406338,7035,2019-02-04,0,8327
23406523,10290,2019-02-07,0,5576
23406550,1680,2019-01-28,0,5924
23407968,1365,2019-02-05,0,4593
23411927,1785,2019-01-31,0,5835
23413363,630,2019-01-28,0,9871
23413864,1260,2019-01-21,0,4567
23420473,1575,2019-02-04,0,9586
23421048,840,2019-02-04,0,7944
23421967,1575,2019-01-22,0,2281
23422129,10395,2019-01-24,0,6222
23423305,14490,2019-01-22,0,5227
23424794,5985,2019-02-08,0,4935
23425263,5250,2019-02-07,0,5134
23425692,38060,2019-01-23,0,6460
23430640,16590,2019-01-28,0,5997
23432704,3780,2019-01-15,0,7095
23434242,1680,2019-01-22,0,5882
23435104,1365,2019-01-21,0,2404
23435712,3780,2019-01-29,0,10422
23435788,3045,2019-01-15,0,2453
23436495,12705,2019-01-22,0,9967
23437427,25200,2019-01-23,0,9854
23438823,2100,2019-01-17,0,2622
23439073,4150,2019-01-25,0,6327
23440388,10080,2019-01-21,0,6111
23446218,3730,2019-02-09,0,10036
23448533,13335,2019-01-15,0,4636
23453197,15120,2019-02-08,0,5905
23453833,10605,2019-01-21,0,3877
23457559,3045,2019-02-05,0,9837
23460372,6720,2019-01-31,0,9286
23460462,1785,2019-01-23,0,7238
23460463,15540,2019-02-01,1,10869
23461213,3045,2019-01-29,1,9178
23465698,8295,2019-02-05,0,8914
23465763,1420,2019-01-29,0,6702
23465828,1155,2019-01-29,0,7383
23465909,4935,2019-02-05,0,9167
23467359,1730,2019-01-25,0,3957
23468976,1840,2019-02-06,0,5908
23471654,2520,2019-02-07,0,4181
23473179,580,2019-01-17,0,10421
23474639,2730,2019-02-05,0,6742
23476280,14385,2019-01-22,0,6743
23476435,970,2019-01-31,0,7512
23477180,2625,2019-01-14,0,5791
23477333,3100,2019-01-14,0,5857
23479077,1210,2019-01-21,0,7820
23479581,8190,2019-02-08,0,9132
23480300,2940,2019-02-06,0,6236
23485225,2730,2019-02-07,0,5728
23486175,7665,2019-01-21,0,9547
23487046,3150,2019-02-01,0,7318
23487108,920,2019-01-14,0,7495
23488574,1680,2019-02-08,0,5625
23492433,1100,2019-01-29,0,8649
23493802,1575,2019-01-25,0,7836
23496250,11235,2019-02-09,0,9742
23497309,445,2019-02-08,0,3773
23502482,1730,2019-01-18,0,6366
23502968,710,2019-02-07,0,8063
23503546,1890,2019-02-05,0,10223
23504060,6195,2019-02-06,0,9878
23504627,2415,2019-01-31,0,2897
23505460,6825,2019-02-05,0,5438
23506140,4040,2019-02-01,0,6233
23508827,6195,2019-01-15,0,6350
23509581,2835,2019-01-25,1,8719
23511192,3465,2019-01-18,0,3838
23511632,865,2019-01-16,0,7822
23512509,16485,2019-02-05,0,2910
23513818,3520,2019-01-30,0,8199
23514205,2940,2019-01-14,0,2872
23515214,12075,2019-02-08,0,2925
23516402,2205,2019-01-15,0,7177
23518365,12810,2019-01-15,0,6162
23518639,7350,2019-01-18,0,2856
23519221,2940,2019-01-31,0,2966
23520032,2415,2019-01-24,0,3213
23521995,7665,2019-01-15,0,4162
23522360,4250,2019-01-16,0,7366
23524777,3675,2019-02-07,0,7225
23526041,6930,2019-01-31,0,6606
23527206,3150,2019-01-25,0,9552
23528024,9240,2019-02-08,0,8753
23528948,3310,2019-01-18,0,6655
23530719,4200,2019-01-28,0,5994
23530886,3730,2019-01-17,0,8280
23532141,3045,2019-01-24,0,3477
23532341,5355,2019-01-15,0,5318
23532679,1520,2019-01-18,0,5638
23535822,2150,2019-01-16,0,8153
23536298,1210,2019-01-31,0,7945
23538302,15645,2019-01-24,0,4871
23538415,8715,2019-01-21,0,5298
23538490,14805,2019-01-15,0,7657
23539061,26250,2019-01-24,0,4949
23539773,2205,2019-01-24,0,4401
23540854,7035,2019-02-04,0,6242
23541171,6090,2019-02-08,0,8649
23541306,890,2019-02-01,0,9299
23541688,1680,2019-01-22,1,8434
23543254,1995,2019-01-24,0,6391
23544442,7455,2019-02-08,0,2260
23545152,12810,2019-01-28,0,6563
23547538,3990,2019-01-25,0,4062
23549327,13335,2019-01-14,0,2423
23549341,38060,2019-02-04,0,8725
23550378,445,2019-01-24,0,10053
23550966,2205,2019-01-15,0,8347
23551012,10500,2019-01-18,0,5469
23551352,6405,2019-02-08,0,6240
23552802,315,2019-01-30,0,4454
23556583,6405,2019-02-05,0,5543
23563407,1940,2019-01-28,0,8433
23563440,7140,2019-02-01,0,7117
23563845,2150,2019-01-29,0,3416
23565777,13335,2019-01-16,0,7438
23566361,1310,2019-01-17,0,7706
23570027,3200,2019-01-29,0,4473
23570594,7875,2019-01-16,0,6237
23572406,2625,2019-01-21,0,4717
23575429,13440,2019-02-08,0,10162
23575790,1520,2019-02-01,0,2561
23576620,1890,2019-01-25,0,3850
23577663,1420,2019-01-21,0,5399
23578152,9240,2019-02-01,0,10610
23578207,4990,2019-01-25,0,6518
23583447,3100,2019-01-22,0,9468
23586222,3620,2019-01-29,0,2394
23586636,3150,2019-02-07,0,6659
23588631,1310,2019-01-25,0,5421
23590028,7245,2019-01-18,0,7528
23591144,7455,2019-01-22,0,10864
23592305,7455,2019-02-04,0,6726
23592437,14490,2019-01-17,0,4413
23593159,3410,2019-01-25,0,6979
23593824,1420,2019-01-30,0,5260
23593908,2100,2019-01-24,0,10454
23595582,9345,2019-01-29,0,10635
23596450,1890,2019-01-23,0,4495
23596894,2205,2019-02-07,0,8780
23596905,6405,2019-02-08,0,9590
23598834,2570,2019-02-05,0,3820
23599757,1890,2019-01-30,0,6981
23600263,1995,2019-01-14,0,2453
23604639,735,2019-01-22,0,9199
23606507,6930,2019-02-04,0,10320
23607891,7140,2019-01-21,0,8293
23608741,790,2019-01-25,0,8799
23609462,23205,2019-01-21,0,6416
23610568,11130,2019-01-31,0,8810
23611636,3830,2019-02-08,0,9733
23611637,2780,2019-02-06,0,10141
23616456,1840,2019-02-09,0,2974
23617878,3255,2019-01-31,0,2292
23618605,1100,2019-02-08,0,2424
23619029,2360,2019-02-08,0,10343
23621131,2260,2019-02-06,0,4447
23621334,1785,2019-01-15,0,3184
23621526,30450,2019-01-22,0,3650
23622950,7140,2019-01-28,0,10665
23623149,6615,2019-01-18,0,3801
23623353,4780,2019-01-23,0,5606
23623492,12600,2019-02-01,0,10771
23623954,2835,2019-01-31,0,6225
23624249,2625,2019-01-18,0,7875
23624578,580,2019-01-14,0,2410
23624945,2680,2019-02-07,0,8643
23626051,4250,2019-02-06,0,9894
23626666,2625,2019-02-05,0,3739
23631388,1890,2019-01-30,0,3496
23634288,3310,2019-02-01,0,3735
23638422,3310,2019-01-25,0,5276
23641590,1420,2019-01-17,0,6834
23642745,16800,2019-01-15,0,2721
23643330,920,2019-01-31,0,9176
23647797,4360,2019-01-22,0,8981
23648430,4250,2019-02-04,0,4640
23648830,6930,2019-01-17,0,7885
23649763,3410,2019-01-22,0,8040
23656807,5460,2019-01-29,0,2254
23659227,8295,2019-02-08,0,11010
23660430,3570,2019-01-15,0,9680
23663708,1940,2019-01-18,0,10570
23666139,3570,2019-01-18,0,4072
23666226,1890,2019-01-22,0,11178
23666338,11025,2019-01-22,2,10262
23668566,1785,2019-01-31,0,4131
23669646,5670,2019-01-18,0,7122
23670443,5565,2019-01-15,0,6250
23671658,315,2019-02-08,0,8001
23671955,2260,2019-01-21,0,5208
23672398,3780,2019-01-25,0,4313
23672585,1310,2019-01-17,0,10634
23673429,1785,2019-01-23,0,3647
23673434,1785,2019-02-08,0,6314
23680268,7665,2019-01-30,0,4550
23680500,1630,2019-01-30,0,8917
23680801,680,2019-02-01,0,3672
23683502,2680,2019-01-29,0,9521
23685040,3100,2019-01-25,0,7291
23685477,7455,2019-02-01,0,7762
23687817,7560,2019-01-29,0,8281
23687999,4305,2019-01-17,0,7842
23690834,4515,2019-02-04,0,5138
23691102,5460,2019-02-06,0,9355
23692878,13755,2019-01-25,0,7165
23692947,8610,2019-02-07,0,5147
23694694,1630,2019-02-04,0,9057
23696408,6930,2019-01-16,0,5151
23696471,1420,2019-01-17,0,4617
23699989,3200,2019-01-17,1,3025
23702456,3200,2019-01-31,0,2857
23704325,340,2019-01-24,0,6696
23706016,1940,2019-01-29,0,9287
23706458,4990,2019-02-05,0,6533
23707239,3360,2019-02-07,0,9890
23709953,3780,2019-01-28,0,6606
23710916,1210,2019-01-24,0,7177
23711791,4150,2019-02-06,0,5988
23713381,2470,2019-02-05,0,3006
23716477,11760,2019-01-28,0,4646
23717615,17010,2019-02-07,0,5959
23717947,2310,2019-01-23,0,11195
23718812,2050,2019-01-25,0,7937
23718889,2570,2019-02-06,0,6712
23721657,2835,2019-02-04,0,3536
23721846,2310,2019-01-22,0,9614
23722035,735,2019-01-22,0,5509
23723071,790,2019-02-01,0,5728
23723275,3675,2019-01-25,0,10526
23729399,7140,2019-01-29,0,3158
23730454,8400,2019-01-29,1,10886
23731252,500,2019-01-18,0,6167
23731816,4830,2019-01-14,0,4354
23733662,4200,2019-01-22,0,3015
23735354,1575,2019-02-06,0,5553
23736357,9660,2019-02-08,0,5063
23737091,4620,2019-01-25,0,8910
23737191,3780,2019-01-25,0,5778
23737516,2835,2019-01-25,0,7366
23737793,1680,2019-01-25,0,4005
23738108,1100,2019-01-30,0,10478
23738567,5090,2019-01-14,0,8124
23738851,5200,2019-01-30,0,4050
23739039,3255,2019-01-29,0,11062
23740020,2730,2019-01-28,0,5716
23741087,1890,2019-01-29,0,2427
23741998,2150,2019-01-23,0,4207
23743892,6720,2019-01-31,0,8113
23745249,5985,2019-02-05,0,7046
23745611,5565,2019-01-17,0,6343
23746039,4305,2019-01-29,0,4233
23747232,2570,2019-01-30,0,8649
23747747,9135,2019-02-08,0,5894
23748693,1630,2019-01-15,0,1622
23748930,22470,2019-01-30,0,4971
23751854,2680,2019-02-05,0,7177
23753989,1100,2019-01-23,0,3340
23756076,4305,2019-01-17,0,6276
23756196,5985,2019-01-18,0,10434
23759029,8400,2019-02-07,0,9286
23759757,5250,2019-02-06,0,3788
23760765,4305,2019-01-31,0,10149
23761502,2780,2019-01-17,0,5948
23761962,30450,2019-02-07,0,5563
23762187,7245,2019-01-30,0,7760
23763799,12495,2019-01-23,0,9772
23763954,6615,2019-02-06,0,7073
23765149,13965,2019-02-04,0,4074
23766206,6300,2019-01-15,0,6237
23770051,6825,2019-01-23,0,8000
23770374,2780,2019-02-04,0,6185
23772221,4305,2019-01-29,0,7239
23772858,1575,2019-01-16,0,9417
23775355,2625,2019-01-25,0,4372
23775879,6300,2019-01-22,0,3232
23776255,3520,2019-01-22,0,4896
23776412,2940,2019-02-04,0,8286
23780278,11655,2019-02-06,0,4819
23781377,7665,2019-01-31,0,8753
23781532,550,2019-02-04,0,3892
23782036,1785,2019-01-29,0,9771
23782825,7140,2019-01-28,0,5336
23784034,2730,2019-01-21,0,7820
23784261,3675,2019-01-22,0,10520
23784279,1310,2019-01-22,0,8831
23787585,1840,2019-01-25,0,10626
23788046,1310,2019-01-15,0,3049
23789449,8085,2019-02-01,0,4121
23790989,9975,2019-02-04,0,9984
23792844,1365,2019-01-31,1,7874
23792854,2625,2019-02-07,0,10452
23794257,1520,2019-01-28,0,7383
23796659,2940,2019-01-14,0,6922
23796702,4360,2019-01-15,0,5202
23797614,840,2019-02-04,0,7941
23799772,2470,2019-02-04,0,5800
23801051,6300,2019-01-24,0,3274
23801115,1420,2019-02-06,0,2325
23803553,6405,2019-01-30,0,6743
23804210,4570,2019-01-29,1,10422
23804740,760,2019-02-07,0,5750
23805685,1730,2019-01-31,0,5835
23806052,1575,2019-02-06,0,7575
23809390,630,2019-01-20,0,7792
23810480,6930,2019-01-25,0,6006
23810544,1100,2019-01-23,0,7314
23810996,1995,2019-01-31,0,9158
23812172,28610,2019-01-16,0,8746
23812221,2050,2019-01-21,0,8415
23813652,2730,2019-01-15,0,4695
23818254,735,2019-01-14,0,3256
23818470,945,2019-02-01,0,7218
23819396,760,2019-01-25,0,9688
23820309,1025,2019-01-30,0,9737
23821136,3520,2019-01-15,0,9024
23821375,4150,2019-01-14,0,3066
23821742,315,2019-01-16,0,10695
23822919,4200,2019-01-28,0,5728
23824742,4305,2019-02-01,0,7366
23825757,2100,2019-01-23,0,7177
23826883,5880,2019-01-17,0,10211
23830752,2570,2019-01-28,0,5631
23831764,7560,2019-01-18,0,8376
23831830,1050,2019-01-18,0,10647
23837112,1365,2019-01-23,0,5501
23838103,5985,2019-01-31,0,5298
23839116,2150,2019-01-16,0,7254
23839445,1730,2019-02-07,0,5740
23840390,2835,2019-01-25,0,6805
23841266,6720,2019-02-01,0,2415
23843977,11760,2019-01-28,0,5231
23844441,15015,2019-01-28,0,8261
23846514,1730,2019-02-01,0,7939
23848368,3520,2019-01-25,0,7410
23848852,1630,2019-02-07,0,5835
23849662,2100,2019-01-28,0,7089
23851582,1155,2019-01-14,0,9818
23853404,3990,2019-02-08,0,5260
23854629,3045,2019-01-25,0,2369
23857403,3675,2019-01-21,0,4372
23857944,1730,2019-02-07,0,6888
23858758,580,2019-02-01,0,7324
23858937,2415,2019-01-22,0,2887
23859864,2625,2019-02-08,0,5828
23862107,4305,2019-01-31,0,7518
23862292,2470,2019-01-28,0,8560
23872715,2570,2019-01-31,0,2378
23872796,2625,2019-02-01,0,10446
23873416,7140,2019-01-22,0,11060
23875579,5145,2019-01-17,0,7691
23878260,3520,2019-01-16,0,9954
23880208,8925,2019-01-21,0,6271
23881916,1420,2019-01-15,0,11211
23882906,3255,2019-02-08,0,10369
23884703,13125,2019-01-25,0,7232
23886923,2415,2019-01-25,0,3014
23887843,3150,2019-02-05,0,6625
23888331,9660,2019-02-07,0,9835
23889306,4935,2019-01-24,0,8947
23892325,3310,2019-02-07,0,8777
23893139,2360,2019-01-30,0,11179
23895317,815,2019-01-25,0,6577
23901482,5250,2019-01-15,0,8929
23902796,5145,2019-01-21,0,10771
23902995,3780,2019-01-15,0,3183
23908376,3200,2019-01-23,0,10503
23909225,16590,2019-01-22,0,4523
23910919,6825,2019-02-06,0,10617
23912420,7560,2019-01-25,0,7166
23912886,7980,2019-02-01,0,4759
23916374,1155,2019-01-31,0,3456
23917068,4040,2019-01-31,0,6204
23917455,2415,2019-01-15,0,2334
23920092,2415,2019-01-28,0,4947
23920999,2835,2019-01-15,0,8765
23921374,4725,2019-01-29,0,2949
23924502,3730,2019-02-05,1,2390
23926482,2835,2019-01-17,0,7877
23927576,4040,2019-01-24,0,4005
23928823,630,2019-01-22,0,7074
23931391,1995,2019-01-31,0,7398
23931438,2890,2019-02-04,0,6986
23931655,2205,2019-01-15,0,3996
23933947,52240,2019-01-21,0,3885
23935289,4250,2019-01-30,0,9701
23938087,8925,2019-01-14,0,7982
23940971,1730,2019-01-18,0,8175
23942396,7455,2019-02-05,0,9015
23942788,1630,2019-01-31,0,7177
23943782,2050,2019-01-29,0,5260
23944181,1210,2019-02-01,0,8007
23944651,4040,2019-01-23,0,5829
23944795,3150,2019-01-24,0,6181
23945186,1520,2019-02-05,0,9904
23945406,11025,2019-01-29,0,3006
23945643,1310,2019-01-31,0,3043
23946197,11550,2019-01-31,0,8792
23949597,1940,2019-01-15,0,5468
23950792,7665,2019-01-17,0,5491
23951483,2050,2019-02-05,0,3258
23953250,1155,2019-01-15,0,9764
23954960,340,2019-01-24,0,7676
23956265,2940,2019-01-29,0,3979
23958898,1940,2019-01-23,0,6077
23959961,7770,2019-02-05,0,5575
23961882,16380,2019-02-06,0,8339
23963927,9555,2019-01-18,0,2312
23965802,2890,2019-01-29,0,3149
23967406,4095,2019-01-15,0,11060
23970827,1310,2019-01-29,0,3166
23971068,945,2019-01-28,0,8619
23971925,4935,2019-01-18,0,4757
23973507,3045,2019-01-21,0,9725
23975808,3310,2019-02-01,0,3356
23975839,2520,2019-01-23,0,7248
23975977,550,2019-01-17,0,2402
23978673,4725,2019-01-25,0,8051
23982953,7455,2019-02-01,0,7033
23983490,1940,2019-01-30,0,7118
23983722,2100,2019-01-30,0,6071
23984307,2360,2019-01-31,0,2922
23985210,3410,2019-01-14,0,7328
23985505,6300,2019-01-29,0,3146
23985882,6090,2019-01-16,0,8753
23986855,4830,2019-01-17,0,5835
23987662,9240,2019-01-29,0,6582
23989090,1630,2019-01-22,0,9673
23989241,3780,2019-01-18,0,6606
23990278,710,2019-01-28,0,8040
23990619,1470,2019-01-25,0,7101
23990772,15435,2019-01-28,0,8103
23991648,7455,2019-02-05,0,6192
23992708,5090,2019-02-04,0,6874
23992812,1940,2019-01-14,0,6194
23993711,3885,2019-01-15,0,7778
23994841,3620,2019-01-16,0,6560
23997040,2260,2019-01-29,0,4145
23997096,1310,2019-01-14,0,9772
23998793,7140,2019-01-29,0,4872
23999414,3465,2019-01-18,0,2385
24000351,5775,2019-01-24,0,4265
24005528,4200,2019-01-16,0,6314
24006348,655,2019-01-29,0,5926
24006736,8715,2019-01-22,0,6248
24007010,3100,2019-01-28,0,8816
24007537,6720,2019-02-04,0,7343
24013644,3100,2019-02-08,0,5828
24016430,1785,2019-01-21,0,7366
24017267,15120,2019-01-29,0,10953
24019887,1890,2019-01-22,0,9167
24021477,2835,2019-01-31,0,5727
24025995,2150,2019-01-15,0,3236
24026785,4040,2019-01-14,0,7366
24026810,2415,2019-01-18,0,6084
24027728,1025,2019-02-01,0,4435
24028811,3830,2019-01-30,0,9303
24028875,630,2019-01-28,0,2356
24029996,10605,2019-01-21,0,3855
24033049,7665,2019-01-18,0,7021
24039241,4620,2019-01-21,0,10174
24040988,2990,2019-01-18,0,5754
24043417,6195,2019-01-21,0,11100
