"BUYER","BUYER_STATE","BUYER_COUNTRY"
9772,"AF","AFG"
9773,"BZ","BLZ"
9774,"GG","GIN"
9775,"NJ","USA"
9776,"PA","USA"
9777,"TX","USA"
9778,"TX","USA"
9779,"MI","USA"
9780,"CO","USA"
9781,"GT","GTM"
9782,"MO","USA"
9783,"AF","AFG"
9785,"PA","USA"
9786,"FL","USA"
9787,"GT","GTM"
9789,"LY","LBY"
9790,"NJ","USA"
9791,"NY","USA"
9793,"PA","USA"
9794,"WI","USA"
9795,"NE","USA"
9799,"MA","USA"
9802,"AL","USA"
9805,"KY","USA"
9806,"WI","USA"
9807,"NJ","USA"
9808,"MD","USA"
9809,"NC","USA"
9810,"LA","USA"
9812,"TX","USA"
9813,"UA","UKR"
9816,"AZ","USA"
9818,"GT","GTM"
9819,"CA","USA"
9821,"AL","USA"
9822,"ZC","MEX"
9824,"AB","CAN"
9825,"GT","GTM"
9826,"BJ","MEX"
9827,"AZ","USA"
9828,"CH","MEX"
9829,"UE","ARE"
9830,"MC","MEX"
9831,"GA","USA"
9832,"TX","USA"
9834,"AZ","USA"
9835,"BJ","MEX"
9836,"MD","USA"
9837,"FL","USA"
9838,"TX","USA"
9839,"GE","GEO"
9841,"GA","USA"
9842,"KY","USA"
9843,"AR","USA"
9844,"MN","USA"
9845,"IN","USA"
9846,"TM","MEX"
9847,"AF","AFG"
9848,"IL","USA"
9849,"GE","GEO"
9850,"MO","USA"
9852,"SA","MEX"
9853,"AA","ALB"
9854,"FL","USA"
9855,"GE","GEO"
9856,"AL","USA"
9857,"GE","GEO"
9858,"GE","GEO"
9860,"AL","USA"
9864,"AZ","USA"
9865,"DE","USA"
9866,"GT","GTM"
9867,"BJ","MEX"
9868,"CA","USA"
9869,"MD","USA"
9870,"MI","USA"
9871,"MO","USA"
9872,"IL","USA"
9875,"RS","RUS"
9876,"GE","GEO"
9877,"IL","USA"
9878,"MI","USA"
9879,"GH","GHA"
9880,"HN","HND"
9881,"FL","USA"
9883,"IL","USA"
9884,"FL","USA"
9887,"NJ","USA"
9889,"FL","USA"
9890,"IL","USA"
9892,"CA","USA"
9893,"BO","BOL"
9894,"IN","USA"
9895,"FL","USA"
9896,"IA","USA"
9897,"CA","USA"
9898,"BO","BOL"
9899,"BE","BEN"
9900,"AR","USA"
9901,"CO","USA"
9902,"HN","HND"
9903,"CH","MEX"
9904,"GA","USA"
9905,"BE","BEN"
9907,"UT","USA"
9908,"HN","HND"
9909,"CH","MEX"
9910,"KY","USA"
9913,"FL","USA"
9914,"AR","USA"
9915,"GH","GHA"
9916,"FL","USA"
9917,"HN","HND"
9919,"CA","USA"
9920,"AZ","USA"
9921,"MN","USA"
9922,"FL","USA"
9923,"FL","USA"
9924,"FL","USA"
9925,"AF","AFG"
9927,"NE","USA"
9928,"CO","USA"
9929,"CA","USA"
9930,"FL","USA"
9931,"FL","USA"
9934,"HN","HND"
9935,"SA","MEX"
9936,"LB","LBN"
9939,"CA","USA"
9941,"KY","USA"
9942,"MI","USA"
9943,"HN","HND"
9944,"NG","NGA"
9945,"AZ","USA"
9947,"MN","USA"
9948,"JN","JOR"
9949,"DO","DOM"
9950,"BS","BHS"
9951,"MT","USA"
9952,"FL","USA"
9954,"CA","USA"
9955,"MN","USA"
9957,"FL","USA"
9958,"NC","USA"
9959,"DE","USA"
9960,"MD","USA"
9961,"CA","USA"
9962,"IA","USA"
9964,"MI","USA"
9965,"MN","USA"
9966,"AR","USA"
9967,"KM","KHM"
9968,"IL","USA"
9969,"CO","USA"
9970,"CA","USA"
9971,"CA","USA"
9972,"NC","USA"
9973,"CO","USA"
9976,"AR","USA"
9977,"GA","USA"
9979,"CW","CMR"
9980,"NC","USA"
9981,"GT","GTM"
9984,"CA","USA"
9985,"AB","CAN"
9986,"KY","USA"
9987,"AZ","USA"
9988,"UT","USA"
9989,"BS","BHS"
9990,"FL","USA"
9992,"GA","USA"
9993,"GA","USA"
9994,"AZ","USA"
9996,"DE","USA"
9998,"GT","GTM"
9999,"OH","USA"
10000,"UE","ARE"
10002,"TX","USA"
10004,"AB","CAN"
10005,"AB","CAN"
10006,"GT","GTM"
10007,"AB","CAN"
10008,"CO","USA"
10009,"TM","MEX"
10010,"FL","USA"
10011,"FL","USA"
10012,"CA","USA"
10013,"FL","USA"
10014,"AB","CAN"
10015,"WA","USA"
10017,"FL","USA"
10018,"FL","USA"
10019,"AB","CAN"
10020,"FL","USA"
10021,"FL","USA"
10022,"AK","USA"
10023,"FL","USA"
10024,"AB","CAN"
10025,"AB","CAN"
10026,"AB","CAN"
10027,"FL","USA"
10028,"FL","USA"
10029,"AR","USA"
10030,"CA","USA"
10032,"FL","USA"
10033,"AB","CAN"
10034,"KM","KHM"
10036,"AB","CAN"
10037,"IL","USA"
10038,"BO","BOL"
10039,"MI","USA"
10040,"IL","USA"
10041,"FL","USA"
10043,"NG","NGA"
10045,"TN","USA"
10046,"FL","USA"
10047,"GT","GTM"
10048,"LY","LBY"
10049,"KY","USA"
10051,"OH","USA"
10052,"GA","USA"
10053,"UE","ARE"
10054,"MI","USA"
10055,"CA","USA"
10056,"SA","MEX"
10057,"MI","USA"
10058,"BJ","MEX"
10060,"NG","NGA"
10061,"UA","UKR"
10062,"IN","USA"
10063,"NG","NGA"
10065,"KY","USA"
10067,"NJ","USA"
10069,"CT","USA"
10070,"TX","USA"
10071,"GA","USA"
10073,"FL","USA"
10074,"IN","USA"
10075,"NI","NIC"
10076,"TM","MEX"
10079,"BZ","BLZ"
10081,"SV","SLV"
10082,"PA","USA"
10083,"FL","USA"
10084,"PL","POL"
10085,"KY","USA"
10086,"JL","MEX"
10087,"MI","USA"
10090,"CA","USA"
10092,"GR","MEX"
10093,"AR","USA"
10094,"IL","USA"
10096,"WV","USA"
10097,"AZ","USA"
10098,"AM","ARM"
10099,"TX","USA"
10100,"OR","USA"
10101,"CA","USA"
10102,"TX","USA"
10103,"KY","USA"
10104,"MD","USA"
10105,"GH","GHA"
10106,"MN","USA"
10107,"AB","CAN"
10108,"AB","CAN"
10109,"PL","POL"
10110,"MN","USA"
10111,"AB","CAN"
10112,"AB","CAN"
10113,"GT","GTM"
10114,"MN","USA"
10116,"AB","CAN"
10117,"PA","USA"
10118,"AB","CAN"
10119,"IA","USA"
10121,"AF","AFG"
10122,"NC","USA"
10123,"AB","CAN"
10124,"AZ","USA"
10125,"GT","GTM"
10126,"AB","CAN"
10129,"CH","MEX"
10131,"CO","USA"
10132,"  ","   "
10133,"LY","LBY"
10134,"IN","USA"
10135,"PA","USA"
10137,"KY","USA"
10140,"HN","HND"
10141,"KY","USA"
10143,"CA","USA"
10144,"PA","USA"
10145,"AB","CAN"
10146,"NY","USA"
10147,"KY","USA"
10148,"LY","LBY"
10149,"NG","NGA"
10151,"AZ","USA"
10153,"MI","USA"
10154,"MI","USA"
10156,"AZ","USA"
10157,"NG","NGA"
10158,"AB","CAN"
10159,"DU","DEU"
10160,"NE","USA"
10161,"CA","USA"
10162,"CA","USA"
10163,"CA","USA"
10164,"NJ","USA"
10165,"GH","GHA"
10167,"WI","USA"
10169,"KY","USA"
10170,"AZ","USA"
10171,"UE","ARE"
10172,"CA","USA"
10173,"NY","USA"
10174,"SN","MEX"
10175,"FL","USA"
10177,"NG","NGA"
10179,"GA","USA"
10181,"FL","USA"
10182,"AL","USA"
10183,"CH","MEX"
10185,"PA","USA"
10186,"IL","USA"
10187,"IL","USA"
10188,"IA","USA"
10189,"FL","USA"
10192,"BJ","MEX"
10193,"MN","USA"
10194,"CA","USA"
10195,"SC","USA"
10196,"AL","USA"
10197,"GA","USA"
10198,"FL","USA"
10200,"BJ","MEX"
10202,"SV","SLV"
10203,"CA","USA"
10204,"HN","HND"
10205,"SV","SLV"
10206,"SV","SLV"
10207,"FL","USA"
10209,"AF","AFG"
10211,"NM","USA"
10212,"FL","USA"
10213,"MN","USA"
10214,"FL","USA"
10216,"MN","USA"
10217,"NC","USA"
10219,"SN","MEX"
10220,"FL","USA"
10221,"FL","USA"
10222,"TX","USA"
10223,"FL","USA"
10224,"CA","USA"
10225,"CO","USA"
10227,"TX","USA"
10229,"CA","USA"
10230,"GT","GTM"
10231,"OR","USA"
10233,"FL","USA"
10234,"MN","USA"
10235,"AL","USA"
10236,"TX","USA"
10238,"FL","USA"
10239,"NE","USA"
10240,"BO","BOL"
10242,"QC","CAN"
10243,"KY","USA"
10244,"CH","MEX"
10245,"CA","USA"
10246,"KS","USA"
10248,"JN","JOR"
10249,"TX","USA"
10251,"GT","GTM"
10252,"IL","USA"
10253,"IL","USA"
10254,"IL","USA"
10255,"AZ","USA"
10256,"MS","USA"
10257,"LI","LBR"
10259,"MI","USA"
10260,"IQ","IRQ"
10261,"TX","USA"
10262,"CA","USA"
10263,"TM","MEX"
10264,"FL","USA"
10265,"PA","USA"
10266,"FL","USA"
10268,"CA","USA"
10269,"AR","USA"
10270,"OK","USA"
10271,"TX","USA"
10273,"FL","USA"
10274,"CA","USA"
10275,"CA","USA"
10276,"IQ","IRQ"
10277,"FL","USA"
10278,"WA","USA"
10282,"JL","MEX"
10284,"CA","USA"
10285,"AZ","USA"
10287,"CA","USA"
10289,"FL","USA"
10290,"FL","USA"
10291,"AM","ARM"
10292,"PA","USA"
10293,"AZ","USA"
10294,"BO","BOL"
10296,"IL","USA"
10297,"CA","USA"
10298,"PA","USA"
10299,"GA","USA"
10300,"FL","USA"
10301,"NJ","USA"
10302,"IL","USA"
10304,"NJ","USA"
10305,"FL","USA"
10306,"GA","USA"
10307,"KY","USA"
10308,"CO","USA"
10309,"KY","USA"
10310,"UE","ARE"
10311,"HN","HND"
10313,"NY","USA"
10314,"NG","NGA"
10315,"CH","MEX"
10316,"OR","USA"
10317,"GE","GEO"
10320,"FL","USA"
10323,"GE","GEO"
10324,"IA","USA"
10325,"OH","USA"
10326,"TX","USA"
10328,"OK","USA"
10329,"GA","USA"
10331,"FL","USA"
10332,"FL","USA"
10334,"SV","SLV"
10335,"OR","USA"
10336,"FL","USA"
10337,"NC","USA"
10338,"BC","CAN"
10340,"KY","USA"
10342,"CT","USA"
10343,"ON","CAN"
10344,"GE","GEO"
10345,"MO","USA"
10347,"NE","USA"
10348,"FL","USA"
10349,"GT","GTM"
10350,"IL","USA"
10351,"CH","MEX"
10352,"GT","GTM"
10353,"GT","GTM"
10354,"GT","GTM"
10356,"GT","GTM"
10357,"CO","USA"
10359,"NG","NGA"
10360,"TN","USA"
10361,"AZ","USA"
10364,"CA","USA"
10365,"PA","USA"
10366,"FL","USA"
10367,"AZ","USA"
10368,"MO","USA"
10369,"MN","USA"
10370,"CA","USA"
10372,"CO","USA"
10373,"YE","YEM"
10375,"AF","AFG"
10376,"CZ","MEX"
10377,"PA","USA"
10378,"AZ","USA"
10379,"CA","USA"
10381,"AB","CAN"
10382,"ME","USA"
10384,"QC","CAN"
10385,"CA","USA"
10387,"CO","USA"
10388,"PN","PAN"
10389,"CA","USA"
10390,"MN","USA"
10391,"UE","ARE"
10392,"CC","CUR"
10393,"FL","USA"
10394,"ON","CAN"
10395,"AZ","USA"
10397,"IN","USA"
10398,"CA","USA"
10399,"FL","USA"
10400,"KY","USA"
10402,"GA","USA"
10404,"GH","GHA"
10405,"LA","USA"
10407,"TM","MEX"
10408,"GA","USA"
10409,"GA","USA"
10410,"GE","GEO"
10411,"AF","AFG"
10412,"NC","USA"
10413,"CA","USA"
10414,"UE","ARE"
10415,"BS","BHS"
10416,"MO","USA"
10418,"TN","USA"
10419,"CA","USA"
10420,"GE","GEO"
10421,"NG","NGA"
10422,"CA","USA"
10423,"GE","GEO"
10424,"CA","USA"
10425,"BS","BHS"
10426,"TX","USA"
10427,"MI","USA"
10428,"AL","USA"
10430,"PN","PAN"
10431,"NC","USA"
10432,"AL","USA"
10433,"CH","MEX"
10434,"HN","HND"
10435,"MN","USA"
10436,"NG","NGA"
10437,"MO","USA"
10438,"BS","BHS"
10439,"  ","   "
10440,"PA","USA"
10441,"IL","USA"
10442,"IL","USA"
10443,"NC","USA"
10444,"BJ","MEX"
10445,"IN","USA"
10446,"MN","USA"
10447,"FL","USA"
10448,"CT","USA"
10449,"CO","USA"
10450,"TM","MEX"
10451,"KY","USA"
10452,"TX","USA"
10453,"FL","USA"
10454,"CA","USA"
10455,"CA","USA"
10456,"GH","GHA"
10457,"AF","AFG"
10458,"FL","USA"
10459,"BO","BOL"
10460,"AF","AFG"
10461,"GE","GEO"
10462,"GH","GHA"
10463,"CP","MEX"
10464,"FL","USA"
10465,"NG","NGA"
10466,"KS","USA"
10467,"NJ","USA"
10469,"OK","USA"
10470,"CA","USA"
10472,"GA","USA"
10473,"NJ","USA"
10474,"NC","USA"
10476,"GA","USA"
10477,"BS","BHS"
10478,"NJ","USA"
10479,"NJ","USA"
10480,"CA","USA"
10481,"CA","USA"
10482,"JN","JOR"
10484,"IA","USA"
10485,"CR","CRI"
10486,"CL","MEX"
10487,"IN","USA"
10488,"IN","USA"
10490,"NJ","USA"
10491,"MI","USA"
10492,"IA","USA"
10493,"FL","USA"
10494,"TX","USA"
10495,"KY","USA"
10496,"CA","USA"
10497,"NJ","USA"
10498,"CA","USA"
10499,"PL","POL"
10500,"  ","   "
10501,"IN","USA"
10503,"TX","USA"
10504,"NJ","USA"
10505,"BZ","BLZ"
10506,"FL","USA"
10507,"FL","USA"
10508,"FL","USA"
10509,"FL","USA"
10511,"GT","GTM"
10512,"AB","CAN"
10513,"TX","USA"
10514,"AZ","USA"
10515,"BO","BOL"
10517,"FL","USA"
10518,"JL","MEX"
10520,"FL","USA"
10522,"IL","USA"
10523,"FL","USA"
10524,"TM","MEX"
10525,"LA","USA"
10526,"  ","   "
10527,"TX","USA"
10528,"GT","GTM"
10529,"IN","USA"
10530,"CO","USA"
10531,"FL","USA"
10532,"BS","BHS"
10533,"NY","USA"
10535,"SV","SLV"
10536,"NJ","USA"
10537,"TX","USA"
10540,"IL","USA"
10541,"TX","USA"
10543,"FL","USA"
10544,"AL","USA"
10545,"FL","USA"
10546,"FL","USA"
10547,"FL","USA"
10548,"FL","USA"
10549,"PA","USA"
10550,"CO","USA"
10552,"CH","MEX"
10553,"OK","USA"
10554,"GT","GTM"
10558,"CA","USA"
10559,"CA","USA"
10562,"TX","USA"
10563,"  ","   "
10565,"IL","USA"
10566,"FL","USA"
10567,"CA","USA"
10568,"IL","USA"
10570,"FL","USA"
10571,"MX","MEX"
10573,"NJ","USA"
10575,"AF","AFG"
10576,"AF","AFG"
10577,"FL","USA"
10578,"MO","USA"
10579,"AR","USA"
10580,"TX","USA"
10582,"NG","NGA"
10583,"CA","USA"
10584,"CA","USA"
10585,"FL","USA"
10587,"CA","USA"
10589,"GT","GTM"
10590,"JN","JOR"
10591,"FL","USA"
10592,"MT","USA"
10593,"IN","USA"
10595,"SC","USA"
10596,"TN","USA"
10597,"CO","USA"
10598,"FL","USA"
10599,"OH","USA"
10601,"CH","MEX"
10603,"UT","USA"
10604,"HN","HND"
10605,"NY","USA"
10606,"AR","USA"
10607,"FL","USA"
10608,"IL","USA"
10609,"NJ","USA"
10610,"AL","USA"
10611,"FL","USA"
10614,"FL","USA"
10616,"GT","GTM"
10617,"IL","USA"
10618,"WI","USA"
10620,"NJ","USA"
10621,"BO","BOL"
10622,"IN","USA"
10624,"IA","USA"
10625,"GT","GTM"
10626,"IL","USA"
10627,"IL","USA"
10628,"GH","GHA"
10632,"NG","NGA"
10634,"AZ","USA"
10635,"FL","USA"
10636,"CA","USA"
10637,"IL","USA"
10639,"AL","USA"
10640,"IL","USA"
10643,"AZ","USA"
10644,"AL","USA"
10645,"NG","NGA"
10647,"GA","USA"
10648,"ES","EST"
10649,"FL","USA"
10650,"AK","USA"
10651,"TX","USA"
10652,"WA","USA"
10654,"TX","USA"
10655,"MO","USA"
10657,"AR","USA"
10659,"FL","USA"
10660,"NG","NGA"
10661,"TX","USA"
10662,"AK","USA"
10663,"CA","USA"
10664,"FL","USA"
10665,"IN","USA"
10666,"NJ","USA"
10667,"AK","USA"
10668,"GE","GEO"
10670,"TX","USA"
10671,"GA","USA"
10672,"CO","USA"
10673,"KY","USA"
10674,"CH","MEX"
10675,"TX","USA"
10677,"IL","USA"
10679,"SV","SLV"
10680,"CA","USA"
10681,"CA","USA"
10682,"NG","NGA"
10683,"CC","CUR"
10687,"CR","CRI"
10688,"NY","USA"
10690,"MN","USA"
10691,"AZ","USA"
10692,"GH","GHA"
10693,"AF","AFG"
10695,"AR","USA"
10696,"IN","USA"
10699,"IA","USA"
10700,"UE","ARE"
10701,"LY","LBY"
10702,"CA","USA"
10703,"BJ","MEX"
10704,"WI","USA"
10705,"FL","USA"
10706,"TX","USA"
10708,"CH","MEX"
10709,"SV","SLV"
10710,"FL","USA"
10711,"GA","USA"
10712,"CH","MEX"
10713,"CA","USA"
10714,"CA","USA"
10716,"IN","USA"
10718,"CA","USA"
10719,"GT","GTM"
10720,"ND","USA"
10721,"AZ","USA"
10723,"UE","ARE"
10724,"HN","HND"
10725,"SP","ESP"
10728,"MA","USA"
10729,"CA","USA"
10731,"TM","MEX"
10735,"IL","USA"
10736,"LA","USA"
10739,"OR","USA"
10740,"DO","DOM"
10742,"CA","USA"
10743,"CA","USA"
10744,"FL","USA"
10746,"TX","USA"
10749,"JL","MEX"
10752,"CA","USA"
10753,"AZ","USA"
10754,"OM","OMN"
10756,"UK","UKR"
10757,"KY","USA"
10758,"OR","USA"
10759,"IL","USA"
10762,"UA","UKR"
10763,"PL","POL"
10764,"GH","GHA"
10765,"NG","NGA"
10766,"BO","BOL"
10770,"TM","MEX"
10771,"FL","USA"
10773,"FL","USA"
10774,"IL","USA"
10775,"CA","USA"
10776,"FL","USA"
10779,"CA","USA"
10780,"IL","USA"
10781,"CO","USA"
10782,"FL","USA"
10784,"TM","MEX"
10786,"TX","USA"
10787,"FL","USA"
10788,"ID","USA"
10789,"FL","USA"
10790,"MN","USA"
10791,"AL","USA"
10792,"HN","HND"
10793,"TX","USA"
10794,"FL","USA"
10795,"AL","USA"
10798,"GT","GTM"
10799,"OR","USA"
10800,"TX","USA"
10803,"BS","BHS"
10804,"ON","CAN"
10805,"CH","MEX"
10806,"PL","POL"
10807,"IN","USA"
10809,"AL","USA"
10810,"CA","USA"
10812,"GE","GEO"
10813,"AZ","USA"
10814,"FL","USA"
10816,"FL","USA"
10818,"GA","USA"
10819,"NV","USA"
10820,"CO","USA"
10821,"NC","USA"
10822,"FL","USA"
10823,"IL","USA"
10824,"KY","USA"
10825,"KY","USA"
10826,"FL","USA"
10828,"TM","MEX"
10829,"GT","GTM"
10830,"DU","DEU"
10831,"TX","USA"
10834,"MC","MEX"
10836,"AB","CAN"
10837,"GT","GTM"
10838,"MA","USA"
10840,"CH","MEX"
10841,"AZ","USA"
10842,"  ","   "
10843,"GA","USA"
10844,"MI","USA"
10845,"AZ","USA"
10846,"SV","SLV"
10848,"PL","POL"
10849,"CA","USA"
10850,"NJ","USA"
10851,"IL","USA"
10852,"CA","USA"
10858,"CO","USA"
10860,"NG","NGA"
10861,"PA","USA"
10863,"AF","AFG"
10864,"CA","USA"
10866,"MD","USA"
10867,"FL","USA"
10868,"NG","NGA"
10869,"IL","USA"
10871,"MO","USA"
10873,"TX","USA"
10874,"NI","NIC"
10875,"CA","USA"
10876,"GT","GTM"
10877,"NC","USA"
10878,"GT","GTM"
10880,"TX","USA"
10882,"CA","USA"
10883,"MI","USA"
10884,"IL","USA"
10885,"MN","USA"
10886,"FL","USA"
10890,"AB","CAN"
10894,"UA","UKR"
10895,"MD","USA"
10896,"MN","USA"
10897,"AB","CAN"
10898,"UE","ARE"
10901,"SC","USA"
10903,"CO","USA"
10905,"CA","USA"
10907,"MI","USA"
10908,"GT","GTM"
10910,"AF","AFG"
10911,"NJ","USA"
10912,"FL","USA"
10913,"GH","GHA"
10914,"PA","USA"
10915,"IN","USA"
10916,"GE","GEO"
10917,"IL","USA"
10918,"FL","USA"
10919,"NC","USA"
10921,"CC","CUR"
10923,"KS","USA"
10924,"CH","MEX"
10925,"TX","USA"
10926,"FL","USA"
10928,"GA","USA"
10929,"FL","USA"
10930,"BO","BOL"
10931,"IN","USA"
10933,"NJ","USA"
10934,"TX","USA"
10935,"DF","MEX"
10937,"LY","LBY"
10938,"IL","USA"
10940,"MN","USA"
10941,"MI","USA"
10944,"TX","USA"
10946,"KS","USA"
10947,"BJ","MEX"
10949,"KY","USA"
10950,"GT","GTM"
10953,"MN","USA"
10954,"LA","USA"
10956,"CT","USA"
10957,"MI","USA"
10959,"CA","USA"
10960,"PA","USA"
10963,"AB","CAN"
10965,"ES","EST"
10966,"CH","MEX"
10967,"MI","USA"
10968,"MN","USA"
10969,"MN","USA"
10970,"CH","MEX"
10971,"GE","GEO"
10972,"AB","CAN"
10973,"JL","MEX"
10975,"TX","USA"
10976,"MA","USA"
10978,"CH","MEX"
10979,"OH","USA"
10980,"LY","LBY"
10984,"MN","USA"
10985,"FL","USA"
10986,"FL","USA"
10988,"TX","USA"
10989,"PA","USA"
10990,"KY","USA"
10991,"SV","SLV"
10992,"GT","GTM"
10994,"CH","MEX"
10995,"CO","USA"
10996,"CO","USA"
10997,"QC","CAN"
10998,"KY","USA"
10999,"FL","USA"
11001,"GT","GTM"
11002,"JL","MEX"
11004,"AB","CAN"
11005,"MI","USA"
11006,"DE","USA"
11007,"LY","LBY"
11008,"GE","GEO"
11010,"IL","USA"
11012,"AK","USA"
11013,"ES","EST"
11014,"DE","USA"
11016,"UE","ARE"
11017,"OH","USA"
11018,"KY","USA"
11019,"BO","BOL"
11020,"TX","USA"
11023,"SC","USA"
11027,"CA","USA"
11029,"NG","NGA"
11030,"FL","USA"
11033,"MI","USA"
11035,"NC","USA"
11036,"ID","USA"
11039,"SC","USA"
11040,"SV","SLV"
11041,"FL","USA"
11042,"BZ","BLZ"
11043,"PA","USA"
11045,"CO","USA"
11049,"FL","USA"
11050,"CA","USA"
11051,"LA","USA"
11052,"MA","USA"
11053,"OK","USA"
11055,"GH","GHA"
11058,"CT","USA"
11059,"FL","USA"
11060,"FL","USA"
11061,"MI","USA"
11062,"AL","USA"
11063,"TM","MEX"
11065,"GT","GTM"
11066,"GT","GTM"
11067,"OH","USA"
11068,"PN","PAN"
11069,"CA","USA"
11070,"CA","USA"
11071,"  ","   "
11074,"IN","USA"
11075,"CA","USA"
11077,"NB","CAN"
11079,"NY","USA"
11080,"YE","YEM"
11081,"WA","USA"
11090,"GT","GTM"
11091,"NC","USA"
11093,"GT","GTM"
11095,"CH","MEX"
11096,"IL","USA"
11097,"MN","USA"
11098,"GT","GTM"
11099,"FL","USA"
11100,"CA","USA"
11101,"FL","USA"
11102,"GH","GHA"
11103,"AK","USA"
11104,"IN","USA"
11105,"CP","MEX"
11106,"CA","USA"
11107,"DE","USA"
11108,"FL","USA"
11114,"GH","GHA"
11115,"CA","USA"
11117,"CA","USA"
11118,"MI","USA"
11119,"MS","USA"
11121,"BS","BHS"
11122,"IL","USA"
11123,"NG","NGA"
11125,"CO","USA"
11126,"IL","USA"
11127,"KY","USA"
11129,"IL","USA"
11130,"AR","USA"
11134,"  ","   "
11135,"LY","LBY"
11136,"UA","UKR"
11137,"FL","USA"
11138,"NJ","USA"
11139,"CA","USA"
11140,"SV","SLV"
11141,"JN","JOR"
11142,"  ","   "
11143,"TX","USA"
11144,"AL","USA"
11146,"MT","USA"
11148,"PA","USA"
11150,"CH","MEX"
11153,"GT","GTM"
11155,"HN","HND"
11157,"NC","USA"
11159,"AR","USA"
11162,"TX","USA"
11164,"FL","USA"
11166,"NG","NGA"
11167,"FL","USA"
11169,"MO","USA"
11170,"MO","USA"
11172,"KY","USA"
11173,"CA","USA"
11175,"PA","USA"
11178,"AB","CAN"
11179,"NJ","USA"
11180,"FL","USA"
11181,"FL","USA"
11184,"OH","USA"
11187,"GT","GTM"
11188,"CO","USA"
11189,"CA","USA"
11190,"KY","USA"
11191,"CO","USA"
11192,"SA","MEX"
11195,"AL","USA"
11198,"CH","MEX"
11202,"TM","MEX"
11203,"MD","USA"
11205,"AR","USA"
11206,"CA","USA"
11207,"PA","USA"
11208,"CA","USA"
11209,"LI","LBR"
11210,"NY","USA"
11211,"TX","USA"
11213,"NE","USA"
11215,"MA","USA"
11216,"TX","USA"
11217,"NJ","USA"
11219,"GT","GTM"
11220,"NC","USA"
11221,"KY","USA"
11222,"MN","USA"
11223,"AZ","USA"
11225,"AB","CAN"
11227,"MD","USA"
11228,"PA","USA"
11229,"CA","USA"
11231,"HN","HND"
11233,"TX","USA"
